HM	CM	ENET_B	SPCN_B	STATE	ENET_RSQ_HM	ENET_RSQ_CM	ENET_RSQ_PROD
5fC	SIN3A	1	1	16	0.275797919217887	NA	0.275797919217887
5hmC	G9A	1	1	16	0.144482577834841	NA	0.144482577834841
5hmC	MLL2	0	0	16	0.144482577834841	NA	0.144482577834841
5hmC	SIN3A	0	0	16	0.144482577834841	NA	0.144482577834841
5mC	MBD2T	1	1	16	0.107574172787272	NA	0.107574172787272
CTCF	RAD21	1	1	16	0.371393043605759	NA	0.371393043605759
CTCF	SMC1	1	1	16	0.371393043605759	NA	0.371393043605759
CTCF	SMC3	1	1	16	0.371393043605759	NA	0.371393043605759
H2AZ	MBD2T	0	0	16	0.36027710887051	NA	0.36027710887051
H2AZ	TAF1	1	1	16	0.36027710887051	NA	0.36027710887051
H2Aub1	RING1B	1	1	16	0.215065889675493	NA	0.215065889675493
H3K27ac	E2F1	1	1	16	0.520438359691512	NA	0.520438359691512
H3K27ac	MBD2T	0	0	16	0.520438359691512	NA	0.520438359691512
H3K27me3	CBX7	1	1	16	0.404881295134708	NA	0.404881295134708
H3K27me3	RYBP	1	1	16	0.404881295134708	NA	0.404881295134708
H3K36me2	CBX7	1	1	16	0.188875138319575	NA	0.188875138319575
H3K36me2	RYBP	1	1	16	0.188875138319575	NA	0.188875138319575
H3K36me3	RNAPII_S2P	1	1	16	0.182142022714569	NA	0.182142022714569
H3K36me3	TAF1	1	1	16	0.182142022714569	NA	0.182142022714569
H3K4me1	MBD2T	0	0	16	0.377019562291823	NA	0.377019562291823
H3K4me1	TAF1	1	1	16	0.377019562291823	NA	0.377019562291823
H3K4me2	KDM2B	1	1	16	0.471674337339762	NA	0.471674337339762
H3K4me2	MBD2T	0	0	16	0.471674337339762	NA	0.471674337339762
H3K4me3	KDM2A	1	1	16	0.383503088711244	NA	0.383503088711244
H3K4me3	MBD2T	0	0	16	0.383503088711244	NA	0.383503088711244
H3K79me2	C_MYC	1	1	16	0.2268151527465	NA	0.2268151527465
H3K79me2	E2F1	1	1	16	0.2268151527465	NA	0.2268151527465
H3K9ac	KDM2A	1	1	16	0.469707102715524	NA	0.469707102715524
H3K9ac	POLII	1	1	16	0.469707102715524	NA	0.469707102715524
H3K9me3	SETDB1	1	1	16	0.179781035116276	NA	0.179781035116276
5fC	OGT	1	1	17	0.191282064989221	NA	0.191282064989221
5hmC	G9A	1	1	17	0.0821763281169863	NA	0.0821763281169863
CTCF	RAD21	1	1	17	0.506955330728731	NA	0.506955330728731
CTCF	SMC1	1	1	17	0.506955330728731	NA	0.506955330728731
CTCF	SMC3	1	1	17	0.506955330728731	NA	0.506955330728731
H2AZ	G9A	1	1	17	0.236280826462067	NA	0.236280826462067
H2AZ	MBD2T	0	0	17	0.236280826462067	NA	0.236280826462067
H2AZ	TAF1	1	1	17	0.236280826462067	NA	0.236280826462067
H2Aub1	RING1B	1	1	17	0.131025889298383	NA	0.131025889298383
H2Aub1	RNAPII_S5P	1	1	17	0.131025889298383	NA	0.131025889298383
H3K27ac	E2F1	1	1	17	0.262410376655575	NA	0.262410376655575
H3K27ac	MBD2T	0	0	17	0.262410376655575	NA	0.262410376655575
H3K27ac	TAF1	1	1	17	0.262410376655575	NA	0.262410376655575
H3K27me3	CBX7	1	1	17	0.256232976281323	NA	0.256232976281323
H3K27me3	RYBP	1	1	17	0.256232976281323	NA	0.256232976281323
H3K36me2	CBX7	1	1	17	0.308616896216488	NA	0.308616896216488
H3K36me2	RYBP	1	1	17	0.308616896216488	NA	0.308616896216488
H3K36me3	MBD2T	0	0	17	0.15997948826938	NA	0.15997948826938
H3K36me3	RNAPII_S2P	1	1	17	0.15997948826938	NA	0.15997948826938
H3K36me3	TAF1	1	1	17	0.15997948826938	NA	0.15997948826938
H3K4me1	MBD2T	0	0	17	0.389704169827433	NA	0.389704169827433
H3K4me1	TAF1	1	1	17	0.389704169827433	NA	0.389704169827433
H3K4me2	KDM2B	1	1	17	0.291180671433554	NA	0.291180671433554
H3K4me2	MBD2T	0	0	17	0.291180671433554	NA	0.291180671433554
H3K4me3	HCFC1	1	1	17	0.224053703994384	NA	0.224053703994384
H3K4me3	KDM2A	1	1	17	0.224053703994384	NA	0.224053703994384
H3K4me3	KDM2B	1	1	17	0.224053703994384	NA	0.224053703994384
H3K4me3	POLII	1	1	17	0.224053703994384	NA	0.224053703994384
H3K79me2	HDAC1	1	1	17	0.242529516829972	NA	0.242529516829972
H3K79me2	SUZ12	1	1	17	0.242529516829972	NA	0.242529516829972
H3K79me2	TCF3	1	1	17	0.242529516829972	NA	0.242529516829972
H3K9ac	ZC3H11A	1	1	17	0.481476053928763	NA	0.481476053928763
H3K9me3	LSD1	0	0	17	0.244064964997476	NA	0.244064964997476
H3K9me3	SETDB1	1	1	17	0.244064964997476	NA	0.244064964997476
H4K20me3	G9A	1	1	17	0.0379762342490704	NA	0.0379762342490704
5fC	KDM2A	1	1	18	0.248630809868201	NA	0.248630809868201
5fC	OGT	1	1	18	0.248630809868201	NA	0.248630809868201
5fC	SOX2	0	0	18	0.248630809868201	NA	0.248630809868201
5hmC	KDM2B	0	0	18	0.406276506747811	NA	0.406276506747811
5hmC	OGT	1	1	18	0.406276506747811	NA	0.406276506747811
CTCF	RAD21	1	1	18	0.284443127667189	NA	0.284443127667189
CTCF	SMC3	1	1	18	0.284443127667189	NA	0.284443127667189
H2AZ	MBD2T	0	0	18	0.677082498475297	NA	0.677082498475297
H2AZ	TAF1	1	1	18	0.677082498475297	NA	0.677082498475297
H2Aub1	RING1B	1	1	18	0.734072653877326	NA	0.734072653877326
H2Aub1	RNAPII_S5P	1	1	18	0.734072653877326	NA	0.734072653877326
H3K27ac	TAF1	1	1	18	0.595276214031123	NA	0.595276214031123
H3K27me3	EZH2	1	1	18	0.310741007638804	NA	0.310741007638804
H3K27me3	KDM2B	1	1	18	0.310741007638804	NA	0.310741007638804
H3K27me3	PHF19	1	1	18	0.310741007638804	NA	0.310741007638804
H3K36me2	KDM2B	0	0	18	0.25742914997446	NA	0.25742914997446
H3K36me2	RYBP	1	1	18	0.25742914997446	NA	0.25742914997446
H3K36me3	RNAPII_S2P	1	1	18	0.738048758048161	NA	0.738048758048161
H3K36me3	TAF1	1	1	18	0.738048758048161	NA	0.738048758048161
H3K4me1	MBD2T	0	0	18	0.38899710821795	NA	0.38899710821795
H3K4me1	TAF1	1	1	18	0.38899710821795	NA	0.38899710821795
H3K4me2	KDM2B	1	1	18	0.321441783473377	NA	0.321441783473377
H3K4me2	MBD2T	0	0	18	0.321441783473377	NA	0.321441783473377
H3K4me3	HCFC1	1	1	18	0.337414723967248	NA	0.337414723967248
H3K4me3	MLL2	1	1	18	0.337414723967248	NA	0.337414723967248
H3K79me2	NANOG	1	1	18	0.42474464176938	NA	0.42474464176938
H3K9ac	POLII	1	1	18	0.641128615388023	NA	0.641128615388023
H3K9ac	RING1B	0	0	18	0.641128615388023	NA	0.641128615388023
H3K9ac	ZC3H11A	1	1	18	0.641128615388023	NA	0.641128615388023
5fC	OGT	1	1	19	0.106361602570325	NA	0.106361602570325
5hmC	TET1	1	1	19	0.269592072945863	NA	0.269592072945863
CTCF	RAD21	1	1	19	0.188331626455939	NA	0.188331626455939
H2AZ	MBD2T	0	0	19	0.204489816721072	NA	0.204489816721072
H2AZ	TAF1	1	1	19	0.204489816721072	NA	0.204489816721072
H2Aub1	CBX7	1	1	19	0.481634592902382	NA	0.481634592902382
H2Aub1	EZH2	1	1	19	0.481634592902382	NA	0.481634592902382
H2Aub1	RING1B	1	1	19	0.481634592902382	NA	0.481634592902382
H2Aub1	RNAPII_S5P	1	1	19	0.481634592902382	NA	0.481634592902382
H2Aub1	RNAPII_S7P	1	1	19	0.481634592902382	NA	0.481634592902382
H3K27ac	TAF1	1	1	19	0.133541897023336	NA	0.133541897023336
H3K27me3	CBX7	1	1	19	0.324171404091355	NA	0.324171404091355
H3K27me3	EZH2	1	1	19	0.324171404091355	NA	0.324171404091355
H3K27me3	SUZ12	1	1	19	0.324171404091355	NA	0.324171404091355
H3K36me2	CBX7	1	1	19	0.284978169452411	NA	0.284978169452411
H3K36me2	RYBP	1	1	19	0.284978169452411	NA	0.284978169452411
H3K36me3	MBD2T	0	0	19	0.164746941544947	NA	0.164746941544947
H3K36me3	TAF1	1	1	19	0.164746941544947	NA	0.164746941544947
H3K4me1	KDM2B	1	1	19	0.289159426002746	NA	0.289159426002746
H3K4me1	MAX	0	0	19	0.289159426002746	NA	0.289159426002746
H3K4me1	MBD2T	0	0	19	0.289159426002746	NA	0.289159426002746
H3K4me1	TET1	1	1	19	0.289159426002746	NA	0.289159426002746
H3K79me2	HDAC1	1	1	19	0.267902642504737	NA	0.267902642504737
H3K79me2	HDAC2	1	1	19	0.267902642504737	NA	0.267902642504737
H3K79me2	MI2B	1	1	19	0.267902642504737	NA	0.267902642504737
H3K9ac	HCFC1	1	1	19	0.700291981349252	NA	0.700291981349252
H3K9ac	MAFK	1	1	19	0.700291981349252	NA	0.700291981349252
H3K9ac	ZC3H11A	1	1	19	0.700291981349252	NA	0.700291981349252
H3K9me3	SETDB1	1	1	19	0.232576189387036	NA	0.232576189387036
5fC	RYBP	1	1	20	0.0730526190280739	NA	0.0730526190280739
5hmC	RYBP	1	1	20	0.186431439733805	NA	0.186431439733805
5hmC	TET1	1	1	20	0.186431439733805	NA	0.186431439733805
5mC	CBX3	1	1	20	0.0348412250786356	NA	0.0348412250786356
CTCF	RAD21	1	1	20	0.445847472327473	NA	0.445847472327473
H2AZ	MBD2T	0	0	20	0.133016960517906	NA	0.133016960517906
H2AZ	TAF1	1	1	20	0.133016960517906	NA	0.133016960517906
H2Aub1	RING1B	1	1	20	0.295571631972734	NA	0.295571631972734
H2Aub1	RNAPII_S5P	1	1	20	0.295571631972734	NA	0.295571631972734
H2Aub1	RNAPII_S7P	1	1	20	0.295571631972734	NA	0.295571631972734
H3K27ac	MBD2T	0	0	20	0.128956710227888	NA	0.128956710227888
H3K27ac	TAF1	1	1	20	0.128956710227888	NA	0.128956710227888
H3K27me3	CBX7	1	1	20	0.257464148261257	NA	0.257464148261257
H3K27me3	RYBP	1	1	20	0.257464148261257	NA	0.257464148261257
H3K36me2	CBX7	1	1	20	0.385396960239052	NA	0.385396960239052
H3K36me2	RYBP	1	1	20	0.385396960239052	NA	0.385396960239052
H3K36me3	MBD2T	0	0	20	0.158637731900057	NA	0.158637731900057
H3K36me3	RNAPII_S2P	1	1	20	0.158637731900057	NA	0.158637731900057
H3K36me3	TAF1	1	1	20	0.158637731900057	NA	0.158637731900057
H3K4me1	MBD2T	0	0	20	0.245017334330362	NA	0.245017334330362
H3K4me1	TET1	1	1	20	0.245017334330362	NA	0.245017334330362
H3K4me2	TAF1	1	1	20	0.151103931154137	NA	0.151103931154137
H3K4me3	TAF1	1	1	20	0.0359065636294008	NA	0.0359065636294008
H3K79me2	HDAC1	1	1	20	0.52030935786061	NA	0.52030935786061
H3K79me2	HDAC2	1	1	20	0.52030935786061	NA	0.52030935786061
H3K79me2	SUZ12	1	1	20	0.52030935786061	NA	0.52030935786061
H3K79me2	TCF3	1	1	20	0.52030935786061	NA	0.52030935786061
H3K9ac	HCFC1	1	1	20	0.492879977553312	NA	0.492879977553312
H3K9ac	MAFK	1	1	20	0.492879977553312	NA	0.492879977553312
H3K9ac	RAD21	0	0	20	0.492879977553312	NA	0.492879977553312
H3K9me3	SETDB1	1	1	20	0.223729912133423	NA	0.223729912133423
